family,d_nom,d_eff,rep,r2_law,top1_regret,n_terms,traj,depth_sel
michaelis_menten,20,3,10,0.9815686999539888,0.0178265314375294,4.0,t3,1.0
michaelis_menten,20,3,11,0.9768698203483194,0.0,4.0,t3,1.0
michaelis_menten,20,3,12,0.9828631132580616,0.0,4.0,t3,1.0
michaelis_menten,20,3,13,0.9717934988067316,0.0,4.0,t3,1.0
michaelis_menten,20,3,14,0.9537458403250648,0.0337315838260496,4.0,t3,1.0
michaelis_menten,20,3,15,0.988197434869964,0.0,4.0,t3,1.0
michaelis_menten,20,3,16,0.9742910384641398,0.0586944750706756,4.0,t3,1.0
michaelis_menten,20,3,17,0.9828351809849248,0.0,4.0,t3,1.0
michaelis_menten,20,3,18,0.9624635508600572,0.1475320829150961,4.0,t3,1.0
michaelis_menten,20,3,19,0.9817718879727212,0.0,4.0,t3,1.5
michaelis_menten,20,5,0,0.9646819230479392,0.0,4.0,t3,2.0
michaelis_menten,20,5,1,0.9552336305340652,0.0,4.0,t3,1.0
michaelis_menten,20,5,2,0.9680682210765444,0.0251441174350712,4.0,t3,1.5
michaelis_menten,20,5,3,0.9794937229089766,0.0,4.0,t3,2.0
michaelis_menten,20,5,4,0.9388835990501788,0.0,4.0,t3,1.0
michaelis_menten,20,5,5,0.9583442052560672,0.0163629342282752,4.0,t3,1.5
michaelis_menten,20,5,6,0.970463138158854,0.0,4.0,t3,2.0
michaelis_menten,20,5,7,0.9438431881615176,0.1136351136931139,4.0,t3,1.0
michaelis_menten,20,5,8,0.9794891715794584,0.0150235272933022,4.0,t3,2.0
michaelis_menten,20,5,9,0.9658055285068524,0.0,4.0,t3,1.0
michaelis_menten,20,5,10,0.9759478875770018,0.0,4.0,t3,2.0
michaelis_menten,20,5,11,0.9705299848128336,0.0,4.0,t3,1.5
michaelis_menten,20,5,12,0.9603579860182831,0.0810188142654603,4.0,t3,1.0
michaelis_menten,20,5,13,0.96585109114429,0.025629405607079,4.0,t3,2.0
michaelis_menten,20,5,14,0.9755181764081268,0.0,4.0,t3,2.0
michaelis_menten,20,5,15,0.9700704577913412,0.0,4.0,t3,2.0
michaelis_menten,20,5,16,0.9699943560946606,0.0,4.0,t3,2.0
michaelis_menten,20,5,17,0.9844658374463432,0.0,4.0,t3,2.0
michaelis_menten,20,5,18,0.9381082184666472,2.3541732556763324e-05,4.0,t3,2.0
michaelis_menten,20,5,19,0.9795273765230134,0.0,4.0,t3,2.0
michaelis_menten,20,9,0,0.920401639764306,0.0,4.0,t3,2.0
michaelis_menten,20,9,1,0.8553326929783915,0.0757944704058818,4.0,t3,2.0
michaelis_menten,20,9,2,0.9010478158642896,0.0,4.0,t3,2.0
michaelis_menten,20,9,3,0.8817218928686933,0.0,4.0,t3,2.0
michaelis_menten,20,9,4,0.889815967508268,0.0,4.0,t3,2.0
michaelis_menten,20,9,5,0.9229949464020224,0.0,4.0,t3,2.0
michaelis_menten,20,9,6,0.8515100682104333,0.0778508873245857,4.0,t3,2.0
michaelis_menten,20,9,7,0.8759363777625662,0.0,4.0,t3,2.0
michaelis_menten,20,9,8,0.9220154017113426,0.0,4.0,t3,2.0
michaelis_menten,20,9,9,0.7743411309122081,0.0,4.0,t3,2.5
michaelis_menten,20,9,10,0.8803299193209431,0.0823750668845273,4.0,t3,2.0
michaelis_menten,20,9,11,0.8466922500550241,0.0,4.0,t3,2.0
michaelis_menten,20,9,12,0.9103449358327244,0.1132536360566919,4.0,t3,2.0
michaelis_menten,20,9,13,0.8346360986169195,0.082606068343649,4.0,t3,2.0
michaelis_menten,20,9,14,0.936211626538516,0.0,4.0,t3,2.0
michaelis_menten,20,9,15,0.8972906549103388,0.0,4.0,t3,2.0
michaelis_menten,20,9,16,0.8571238133545682,0.0658433279157867,4.0,t3,2.0
michaelis_menten,20,9,17,0.9128621371954636,0.8134380326379501,4.0,t3,2.0
michaelis_menten,20,9,18,0.8448638971194175,0.0,4.0,t3,2.0
michaelis_menten,20,9,19,0.9084185464815006,0.0,4.0,t3,2.0
michaelis_menten,67,3,0,0.9532073706061446,0.0,4.0,t3,1.5
michaelis_menten,67,3,1,0.98396636145244,0.0,4.0,t3,1.0
michaelis_menten,67,3,2,0.9851882126618352,0.0,4.0,t3,1.0
michaelis_menten,67,3,3,0.974408125656312,0.0216865912393053,4.0,t3,1.0
michaelis_menten,67,3,4,0.9501337159402224,0.0412765046410681,4.0,t3,1.0
michaelis_menten,67,3,5,0.981042746455552,0.0,4.0,t3,1.0
michaelis_menten,67,3,6,0.9811394324121,0.0,4.0,t3,1.0
michaelis_menten,67,3,7,0.9795480139444144,0.0,4.0,t3,1.0
michaelis_menten,67,3,8,0.908561089502546,0.1654128963862352,4.0,t3,1.5
michaelis_menten,67,3,9,0.9830957470865802,0.0,4.0,t3,1.0
michaelis_menten,67,3,10,0.975997583861618,0.1194139577625197,4.0,t3,1.0
michaelis_menten,67,3,11,0.9783753659980776,0.0,4.0,t3,1.0
michaelis_menten,67,3,12,0.9374861337703848,0.0,4.0,t3,1.5
michaelis_menten,67,3,13,0.9836436269133532,0.0,4.0,t3,1.0
michaelis_menten,67,3,14,0.9412510561679924,0.0621167930213365,4.0,t3,1.0
michaelis_menten,67,3,15,0.973118789282678,0.03475862598307,4.0,t3,1.0
michaelis_menten,67,3,16,0.9830735634430112,0.0,4.0,t3,1.0
michaelis_menten,67,3,17,0.977098374060544,0.0,4.0,t3,1.0
michaelis_menten,67,3,18,0.9854272793565404,0.0,4.0,t3,1.0
michaelis_menten,67,3,19,0.9852040370186392,0.0,4.0,t3,1.0
michaelis_menten,67,5,0,0.9741077726165044,0.0,4.0,t3,2.0
michaelis_menten,67,5,1,0.9743066695140667,0.0085674780680996,4.0,t3,1.0
michaelis_menten,67,5,2,0.9686620662319746,0.0,4.0,t3,2.0
michaelis_menten,67,5,3,0.9534272949128596,0.0,4.0,t3,2.0
michaelis_menten,67,5,4,0.9712060770268331,0.0098207794404577,4.0,t3,2.0
michaelis_menten,67,5,5,0.9548936869002153,0.0,4.0,t3,1.0
michaelis_menten,67,5,6,0.9465191428606756,0.0,4.0,t3,1.0
michaelis_menten,67,5,7,0.9512929318064832,0.0,4.0,t3,1.5
michaelis_menten,67,5,8,0.9552572034274892,0.0,4.0,t3,2.0
michaelis_menten,67,5,9,0.9695387116427197,0.0,4.0,t3,2.0
michaelis_menten,67,5,10,0.9615105397137274,0.0,4.0,t3,2.0
michaelis_menten,67,5,11,0.9634083755375736,0.1387661294434096,4.0,t3,2.0
michaelis_menten,67,5,12,0.9063156940040632,0.0,4.0,t3,2.0
michaelis_menten,67,5,13,0.9531520117560238,0.0132943907291189,4.0,t3,1.0
michaelis_menten,67,5,14,0.95933776025458,0.0274075191552979,4.0,t3,1.0
michaelis_menten,67,5,15,0.9549294389707168,0.0,4.0,t3,1.0
michaelis_menten,67,5,16,0.9258831517615346,0.0772929233689291,4.0,t3,1.0
michaelis_menten,67,5,17,0.9215980432462908,0.1371639253152862,4.0,t3,1.0
michaelis_menten,67,5,18,0.964022331838072,0.0530187791091345,4.0,t3,1.0
michaelis_menten,67,5,19,0.979616126956528,0.0508574392563658,4.0,t3,2.0
michaelis_menten,67,9,0,0.8271028170405762,0.0,4.0,t3,2.0
michaelis_menten,67,9,1,0.8541830933021487,0.0504887621021898,4.0,t3,2.0
michaelis_menten,67,9,2,0.8361873450774198,0.0,4.0,t3,2.0
michaelis_menten,67,9,3,0.9103488706451592,0.0,4.0,t3,2.0
michaelis_menten,67,9,4,0.9084620348812648,0.0150943796640644,4.0,t3,2.0
michaelis_menten,67,9,5,0.8803408697247891,0.0410594214691399,4.0,t3,2.0
michaelis_menten,67,9,6,0.9276302085372164,0.0,4.0,t3,2.0
michaelis_menten,67,9,7,0.8934226708693938,0.0541100041518426,4.0,t3,2.0
michaelis_menten,67,9,8,0.7856311241946644,0.0757808168130703,4.0,t3,2.0
michaelis_menten,67,9,9,0.9429374373127926,0.0,4.0,t3,2.0
michaelis_menten,67,9,10,0.862488640545456,0.0423720647671852,4.0,t3,2.0
michaelis_menten,67,9,11,0.9014253544056864,0.0988670177570227,4.0,t3,2.0
michaelis_menten,67,9,12,0.9050227843458784,0.0334617538504943,4.0,t3,2.0
michaelis_menten,67,9,13,0.8913264718658542,0.0273168115747839,4.0,t3,2.0
michaelis_menten,67,9,14,0.8926233533747805,0.0,4.0,t3,2.0
michaelis_menten,67,9,15,0.8413308419329468,0.1197843833509046,4.0,t3,2.0
michaelis_menten,67,9,16,0.8921281863026364,0.0,4.0,t3,2.0
michaelis_menten,67,9,17,0.9182196566680536,0.2009875271297896,4.0,t3,2.0
michaelis_menten,67,9,18,0.8672217731122331,0.1512931554360817,4.0,t3,2.0
michaelis_menten,67,9,19,0.8657112479626947,0.0310281307533892,4.0,t3,2.0
additive_linear,9,3,0,0.9878964706018268,0.0,4.0,t3,2.0
additive_linear,9,3,1,0.9866907754933024,0.0,4.0,t3,1.5
additive_linear,9,3,2,0.9810898095691636,0.0,4.0,t3,1.0
additive_linear,9,3,3,0.9836428313925524,0.0,4.0,t3,1.0
additive_linear,9,3,4,0.9750290667762668,0.0,4.0,t3,1.0
additive_linear,9,3,5,0.988300928950784,0.0150958900792749,4.0,t3,2.0
additive_linear,9,3,6,0.9864112447777408,0.0,4.0,t3,1.0
additive_linear,9,3,7,0.975239446801316,0.0,4.0,t3,1.0
additive_linear,9,3,8,0.9851904999023472,0.0,4.0,t3,1.0
additive_linear,9,3,9,0.9803481380381176,0.0,4.0,t3,1.0
additive_linear,9,3,10,0.9809933332345449,0.0,4.0,t3,1.0
additive_linear,9,3,11,0.9842821535520324,0.0,4.0,t3,1.0
additive_linear,9,3,12,0.9875874887934096,0.0,4.0,t3,2.0
additive_linear,9,3,13,0.9879682580524308,0.0,4.0,t3,2.0
additive_linear,9,3,14,0.9796668037795984,0.0,4.0,t3,1.0
additive_linear,9,3,15,0.9834211859656168,0.0,4.0,t3,1.0
additive_linear,9,3,16,0.9811956292778063,0.0,4.0,t3,1.0
additive_linear,9,3,17,0.9814972678514692,0.0,4.0,t3,1.0
additive_linear,9,3,18,0.9876671686765396,0.0,4.0,t3,2.0
additive_linear,9,3,19,0.9763038112398298,0.0,4.0,t3,1.0
additive_linear,9,5,0,0.972515769372052,0.0,4.0,t3,2.0
additive_linear,9,5,1,0.971981595099166,0.0461007925618882,4.0,t3,2.0
additive_linear,9,5,2,0.9709611531009824,0.0,4.0,t3,2.0
additive_linear,9,5,3,0.9729105190249848,0.0049169142959792,4.0,t3,1.0
additive_linear,9,5,4,0.9402603277888172,0.0910144172283915,4.0,t3,2.0
additive_linear,9,5,5,0.9713951992718396,0.0,4.0,t3,2.0
additive_linear,9,5,6,0.959080018880848,0.0900784676045175,4.0,t3,1.5
additive_linear,9,5,7,0.97501852069952,0.0,4.0,t3,2.0
additive_linear,9,5,8,0.9606793156179472,0.0817591765523588,4.0,t3,2.0
additive_linear,9,5,9,0.9878259796375566,0.0,4.0,t3,2.0
additive_linear,9,5,10,0.9898200385566612,0.0,4.0,t3,2.0
additive_linear,9,5,11,0.9696356411160352,0.0,4.0,t3,2.0
additive_linear,9,5,12,0.9805597519022844,0.0,4.0,t3,2.0
additive_linear,9,5,13,0.9730804582580836,0.0,4.0,t3,2.0
additive_linear,9,5,14,0.9767038769815716,0.0,4.0,t3,2.0
additive_linear,9,5,15,0.974061203463109,0.0,4.0,t3,2.0
additive_linear,9,5,16,0.9751709477111764,0.0,4.0,t3,2.0
additive_linear,9,5,17,0.9506399541580802,0.0,4.0,t3,1.5
additive_linear,9,5,18,0.972817805592412,0.0,4.0,t3,2.0
additive_linear,9,5,19,0.9480453751173822,0.0,4.0,t3,1.0
additive_linear,9,9,0,0.826474952212231,0.0,4.0,t3,2.0
additive_linear,9,9,1,0.8394741870444548,0.1753611278925163,4.0,t3,2.0
additive_linear,9,9,2,0.80315035765603,0.0,4.0,t3,2.0
additive_linear,9,9,3,0.8513972024123984,0.1521892186519177,4.0,t3,2.0
additive_linear,9,9,4,0.8059472388157557,0.1480069833596214,4.0,t3,2.0
additive_linear,9,9,5,0.7837384203633574,0.0376153680625064,4.0,t3,2.0
additive_linear,9,9,6,0.771730110121421,0.0119117420600955,4.0,t3,2.0
additive_linear,9,9,7,0.838389161725423,0.1183465972846433,4.0,t3,2.0
additive_linear,9,9,8,0.863109795077287,0.0082051937986271,4.0,t3,2.0
additive_linear,9,9,9,0.8552367982970704,0.0,4.0,t3,2.0
additive_linear,9,9,10,0.7844382733507103,0.0,4.0,t3,2.0
additive_linear,9,9,11,0.7471016608083982,0.0240469876653325,4.0,t3,2.0
additive_linear,9,9,12,0.8716768945206496,0.0450891843101244,4.0,t3,2.0
additive_linear,9,9,13,0.83869070873959,0.2285687299953532,4.0,t3,2.0
additive_linear,9,9,14,0.9209476075972576,0.1525445575034521,4.0,t3,2.0
additive_linear,9,9,15,0.8634782610469773,0.0,4.0,t3,2.0
additive_linear,9,9,16,0.809626332014234,0.0,4.0,t3,2.0
additive_linear,9,9,17,0.8716624518662877,2.5535812028917912,4.0,t3,2.0
additive_linear,9,9,18,0.809150018066362,0.0337958022515342,4.0,t3,2.0
additive_linear,9,9,19,0.8882041344948942,0.1004764337141664,4.0,t3,2.0
additive_linear,20,3,0,0.9862879236599276,0.0,4.0,t3,1.0
additive_linear,20,3,1,0.9739008020681914,0.0,4.0,t3,1.0
additive_linear,20,3,2,0.9796992178575548,0.0,4.0,t3,1.0
additive_linear,20,3,3,0.9872467635553897,0.0,4.0,t3,2.0
additive_linear,20,3,4,0.990915297867566,0.0,4.0,t3,2.0
additive_linear,20,3,5,0.9892761400261666,0.0,4.0,t3,2.0
additive_linear,20,3,6,0.9749574305600708,0.0,4.0,t3,1.0
additive_linear,20,3,7,0.9692831257009056,0.0,4.0,t3,1.0
additive_linear,20,3,8,0.9890901641475474,0.0,4.0,t3,1.0
additive_linear,20,3,9,0.9895771309501284,0.0,4.0,t3,2.0
additive_linear,20,3,10,0.9807307323477208,0.0,4.0,t3,1.0
additive_linear,20,3,11,0.9530948729501793,0.0,4.0,t3,1.0
additive_linear,20,3,12,0.981053296500546,0.0,4.0,t3,1.0
additive_linear,20,3,13,0.9828506989509554,0.0,4.0,t3,1.0
additive_linear,20,3,14,0.9735835917540212,0.0062482326632808,4.0,t3,1.5
additive_linear,20,3,15,0.934096775201498,0.0045259775355524,4.0,t3,1.0
additive_linear,20,3,16,0.9331106476083408,0.0,4.0,t3,1.0
additive_linear,20,3,17,0.99056936128452,0.0,4.0,t3,2.0
additive_linear,20,3,18,0.9825126536152746,0.0,4.0,t3,1.0
additive_linear,20,3,19,0.984650398511504,0.0243668333472353,4.0,t3,2.0
additive_linear,20,5,0,0.9761034506176306,0.0,4.0,t3,2.0
additive_linear,20,5,1,0.976032384392967,0.0,4.0,t3,2.0
additive_linear,20,5,2,0.9688584703383928,0.0,4.0,t3,2.0
additive_linear,20,5,3,0.979088504687912,0.0,4.0,t3,2.0
additive_linear,20,5,4,0.9671565110616048,0.0,4.0,t3,2.0
additive_linear,20,5,5,0.9875014979695826,0.0,4.0,t3,2.0
additive_linear,20,5,6,0.9754939698979138,0.0,4.0,t3,2.0
additive_linear,20,5,7,0.9707728177402556,0.0,4.0,t3,2.0
additive_linear,20,5,8,0.9629532220166188,0.0,4.0,t3,2.0
additive_linear,20,5,9,0.9794091405981108,0.0,4.0,t3,2.0
additive_linear,20,5,10,0.969350067155616,0.0,4.0,t3,2.0
additive_linear,20,5,11,0.9661677194905348,0.1366943355729094,4.0,t3,2.0
additive_linear,20,5,12,0.9445367520408414,0.0,4.0,t3,2.0
additive_linear,20,5,13,0.9452302029792774,0.0,4.0,t3,2.0
additive_linear,20,5,14,0.9214222008949232,0.0,4.0,t3,2.0
additive_linear,20,5,15,0.9433979015232272,0.0,4.0,t3,2.0
additive_linear,20,5,16,0.9581886975517068,0.0,4.0,t3,2.0
additive_linear,20,5,17,0.965857214831036,0.0510090486438853,4.0,t3,1.0
additive_linear,20,5,18,0.944724665499268,0.0,4.0,t3,2.0
additive_linear,20,5,19,0.9787639480304684,0.0,4.0,t3,2.0
additive_linear,20,9,0,0.735173364667,0.2318673893663401,4.0,t3,2.0
additive_linear,20,9,1,0.8415173500342713,0.0762019058010769,4.0,t3,2.0
additive_linear,20,9,2,0.8012263593457216,0.3501603028732452,4.0,t3,2.0
additive_linear,20,9,3,0.7847359006664301,0.1317944068198895,4.0,t3,2.0
additive_linear,20,9,4,0.8340768691065872,0.1745726464248272,4.0,t3,2.0
additive_linear,20,9,5,0.8901935761628422,0.0,4.0,t3,2.0
additive_linear,20,9,6,0.7716277051084418,0.0,4.0,t3,2.0
additive_linear,20,9,7,0.8295498201377327,0.2829994903603094,4.0,t3,2.0
additive_linear,20,9,8,0.8463642677425425,0.009214750179515,4.0,t3,2.0
additive_linear,20,9,9,0.8917915920598563,0.0,4.0,t3,2.0
additive_linear,20,9,10,0.8377658959563765,0.210227180433776,4.0,t3,2.0
additive_linear,20,9,11,0.8799702578697741,0.0389759838079649,4.0,t3,2.0
additive_linear,20,9,12,0.9251838046810814,0.0213879549787305,4.0,t3,2.0
additive_linear,20,9,13,0.8616755987672857,0.3711582861786326,4.0,t3,2.0
additive_linear,20,9,14,0.9209285934183588,0.0,4.0,t3,2.0
additive_linear,20,9,15,0.8758987308583495,0.0,4.0,t3,2.0
additive_linear,20,9,16,0.8507734753660512,0.0767059205177369,4.0,t3,2.0
additive_linear,20,9,17,0.9377314539504014,0.0,4.0,t3,2.0
additive_linear,20,9,18,0.8804065869029217,0.0,4.0,t3,2.0
additive_linear,20,9,19,0.8342136749043013,0.4184362144796487,4.0,t3,2.0
additive_linear,67,3,0,0.9848065386930918,0.0,4.0,t3,1.0
additive_linear,67,3,1,0.9809999635715236,0.0,4.0,t3,1.0
additive_linear,67,3,2,0.9206846328343852,0.1061425165237292,4.0,t3,1.0
additive_linear,67,3,3,0.978626135327358,0.0,4.0,t3,1.0
additive_linear,67,3,4,0.9844773837515884,0.0,4.0,t3,1.5
additive_linear,67,3,5,0.9832799138274702,0.0,4.0,t3,2.0
additive_linear,67,3,6,0.982891969048073,0.0,4.0,t3,1.0
additive_linear,67,3,7,0.9812378913641622,0.0,4.0,t3,1.5
additive_linear,67,3,8,0.981109899246982,0.0,4.0,t3,1.0
additive_linear,67,3,9,0.925670026261712,0.0498815589151009,4.0,t3,1.0
additive_linear,67,3,10,0.985922124357836,0.0,4.0,t3,2.0
additive_linear,67,3,11,0.9431975426191368,0.113018372774866,4.0,t3,1.0
additive_linear,67,3,12,0.9690586382211548,0.0,4.0,t3,1.0
additive_linear,67,3,13,0.9821085153013358,0.0,4.0,t3,2.0
additive_linear,67,3,14,0.9760008795591948,0.0,4.0,t3,2.0
additive_linear,67,3,15,0.9839304501674584,0.0,4.0,t3,1.0
additive_linear,67,3,16,0.9604512723709842,0.0,4.0,t3,1.0
additive_linear,67,3,17,0.9455927682024532,0.0,4.0,t3,1.0
additive_linear,67,3,18,0.9703705596711746,0.0,4.0,t3,1.0
additive_linear,67,3,19,0.986828105132918,0.0,4.0,t3,2.0
additive_linear,67,5,0,0.9770298205222232,0.0,4.0,t3,2.0
additive_linear,67,5,1,0.9627909646322022,0.0311226212564698,4.0,t3,1.0
additive_linear,67,5,2,0.95224107196553,0.3146419646108169,4.0,t3,2.0
additive_linear,67,5,3,0.969585254261933,0.0,4.0,t3,2.0
additive_linear,67,5,4,0.8972949409631553,0.0,4.0,t3,1.0
additive_linear,67,5,5,0.9833018223380326,0.0535398435949111,4.0,t3,2.0
additive_linear,67,5,6,0.98140304857178,0.0,4.0,t3,1.0
additive_linear,67,5,7,0.9721686113641768,0.0330109423822848,4.0,t3,2.0
additive_linear,67,5,8,0.949672821108686,0.0145241824846758,4.0,t3,1.0
additive_linear,67,5,9,0.9823914710411816,0.0,4.0,t3,2.0
additive_linear,67,5,10,0.9608025801593836,0.0,4.0,t3,1.5
additive_linear,67,5,11,0.980339085247468,0.0,4.0,t3,2.0
additive_linear,67,5,12,0.9312084913609812,0.0172131276538767,4.0,t3,1.0
additive_linear,67,5,13,0.942701430980274,0.0515081892805232,4.0,t3,2.0
additive_linear,67,5,14,0.9694244023074408,0.0212492759687135,4.0,t3,2.0
additive_linear,67,5,15,0.9370279560907252,0.0,4.0,t3,1.5
additive_linear,67,5,16,0.9732048286465048,0.0,4.0,t3,2.0
additive_linear,67,5,17,0.9472498971420008,0.0081493526017011,4.0,t3,2.0
additive_linear,67,5,18,0.9696181628106344,0.0,4.0,t3,2.0
additive_linear,67,5,19,0.9677045434780494,0.0,4.0,t3,2.0
additive_linear,67,9,0,0.8465178571390115,2.8746834839078343,4.0,t3,2.0
additive_linear,67,9,1,0.8582401734571113,0.0116727977834928,4.0,t3,2.0
additive_linear,67,9,2,0.849194621060813,0.0,4.0,t3,2.0
additive_linear,67,9,3,0.8665763436302298,0.0,4.0,t3,2.0
additive_linear,67,9,4,0.7309444574125503,0.1026558168815109,4.0,t3,2.0
additive_linear,67,9,5,0.7898308163171351,0.0430653045225289,4.0,t3,2.0
additive_linear,67,9,6,0.6995538319745815,0.1177694875113436,4.0,t3,2.0
additive_linear,67,9,7,0.833421079789547,0.0,4.0,t3,2.0
additive_linear,67,9,8,0.7776305392064888,0.0,4.0,t3,2.0
additive_linear,67,9,9,0.8718473260911943,0.1319017273466075,4.0,t3,2.0
additive_linear,67,9,10,0.8446061808024836,0.0,4.0,t3,2.0
additive_linear,67,9,11,0.8589512541830163,0.1131619732262802,4.0,t3,2.0
additive_linear,67,9,12,0.8106654744041157,0.0,4.0,t3,2.0
additive_linear,67,9,13,0.9113211511329874,0.0,4.0,t3,2.0
additive_linear,67,9,14,0.8092783596596665,0.1343391809687485,4.0,t3,2.0
additive_linear,67,9,15,0.8436704470643566,0.1414333250463038,4.0,t3,2.0
additive_linear,67,9,16,0.8668898515030056,0.0451803471575086,4.0,t3,2.0
additive_linear,67,9,17,0.7612342869723081,0.0,4.0,t3,2.0
additive_linear,67,9,18,0.9461854717141226,0.0,4.0,t3,2.0
additive_linear,67,9,19,0.8519054772891792,0.0,4.0,t3,2.0
random_gp,9,3,0,0.3198636635506249,0.2821454628650937,4.0,t3,1.0
random_gp,9,3,1,0.5604374960836748,0.2648464957289037,4.0,t3,2.0
random_gp,9,3,2,0.3505714175675248,0.3395915336572601,4.0,t3,2.0
random_gp,9,3,3,0.3527253591466183,0.1303887044118766,4.0,t3,1.0
random_gp,9,3,4,0.6601144820546179,0.2151462358210303,4.0,t3,2.5
random_gp,9,3,5,0.5422868411150257,0.0,4.0,t3,1.5
random_gp,9,3,6,0.5166665778619575,1.1998303538761763,4.0,t3,2.0
random_gp,9,3,7,0.1977100287493247,0.0402577807589404,4.0,t3,1.5
random_gp,9,3,8,0.5337923834113847,0.548860141533628,4.0,t3,2.0
random_gp,9,3,9,0.3576165985134918,0.6750717913876156,4.0,t3,1.5
random_gp,9,3,10,0.3247153300039759,0.8393119359241482,4.0,t3,1.0
random_gp,9,3,11,0.3085485365338221,0.0,4.0,t3,2.0
random_gp,9,3,12,0.5352264775872184,0.6842807561151415,4.0,t3,1.5
random_gp,9,3,13,0.2237567883284679,0.3912806710661679,4.0,t3,2.0
random_gp,9,3,14,0.3342119370440064,0.0,4.0,t3,1.5
random_gp,9,3,15,0.6000003034961121,0.5345847586649393,4.0,t3,2.0
random_gp,9,3,16,0.6462062149395136,0.0406131836688581,4.0,t3,3.0
random_gp,9,3,17,0.4809190635695222,0.6475728019216325,4.0,t3,2.0
random_gp,9,3,18,0.55293775137202,0.4955673062251732,4.0,t3,2.0
random_gp,9,3,19,0.5515259744858041,0.3785525605945478,4.0,t3,2.0
random_gp,9,5,0,0.0809451227355729,0.6266507789692385,4.0,t3,1.0
random_gp,9,5,1,0.2300736236110124,0.9242202934198388,4.0,t3,2.0
random_gp,9,5,2,0.0577947107043739,1.2313382063609888,4.0,t3,1.0
random_gp,9,5,3,0.1838554938220858,0.555095441618994,4.0,t3,1.0
random_gp,9,5,4,0.2202303095018438,0.4970183459283485,4.0,t3,1.0
random_gp,9,5,5,0.2399977973093988,0.2181412306810397,4.0,t3,2.0
random_gp,9,5,6,0.016798723657429,1.3894971668954033,4.0,t3,1.0
random_gp,9,5,7,0.1264171491440188,0.7408450235416654,4.0,t3,1.0
random_gp,9,5,8,0.0047043184006895,0.9006775990082795,4.0,t3,1.0
random_gp,9,5,9,0.1899011716841634,0.7829722017896839,4.0,t3,1.0
random_gp,9,5,10,0.123381277846514,0.7223826227489162,4.0,t3,1.0
random_gp,9,5,11,0.0930872104110414,0.699345730689013,4.0,t3,1.5
random_gp,9,5,12,0.1604870808375547,0.8463600464797567,4.0,t3,2.0
random_gp,9,5,13,0.0,0.8490430540881789,4.0,t3,1.5
random_gp,9,5,14,0.1457844099888842,0.7337204906618384,4.0,t3,1.0
random_gp,9,5,15,0.1428387632927131,0.7713208574209446,4.0,t3,2.0
random_gp,9,5,16,0.0752592595522768,0.5229154108393925,4.0,t3,1.0
random_gp,9,5,17,0.070202621300718,0.5805715859911933,4.0,t3,1.0
random_gp,9,5,18,0.2148185373306923,0.3030007521806185,4.0,t3,2.0
random_gp,9,5,19,0.0669253941557836,0.7427605166628982,4.0,t3,1.0
random_gp,9,9,0,0.0,0.5179838637740354,4.0,t3,1.0
random_gp,9,9,1,0.0,1.221841795504186,4.0,t3,1.0
random_gp,9,9,2,0.0198411647541185,0.7409513697591978,4.0,t3,1.0
random_gp,9,9,3,0.0,0.8953827725348003,4.0,t3,1.0
random_gp,9,9,4,0.0,1.0769456071464256,4.0,t3,1.0
random_gp,9,9,5,0.0,0.9600927447967011,4.0,t3,1.0
random_gp,9,9,6,0.0,0.9732043773936748,4.0,t3,1.0
random_gp,9,9,7,0.0,1.2117925892296606,4.0,t3,1.0
random_gp,9,9,8,0.0,1.2959594490941797,4.0,t3,1.0
random_gp,9,9,9,0.0,1.1556664594604058,4.0,t3,1.0
random_gp,9,9,10,0.0032279929200278,0.8065389193602847,4.0,t3,1.0
random_gp,9,9,11,0.0,1.6435537739525925,4.0,t3,1.0
random_gp,9,9,12,0.0,0.9901938503693556,4.0,t3,1.0
random_gp,9,9,13,0.0,1.1809927592032936,4.0,t3,1.0
random_gp,9,9,14,0.0,0.6704305941464954,4.0,t3,1.0
random_gp,9,9,15,0.0,0.7441527951334502,4.0,t3,1.0
random_gp,9,9,16,0.0,1.0532459707813435,4.0,t3,1.0
random_gp,9,9,17,0.0,1.1691895574839186,4.0,t3,1.0
random_gp,9,9,18,0.0,1.2013396811083343,4.0,t3,1.0
random_gp,9,9,19,0.0,0.6834939938663157,4.0,t3,1.0
random_gp,20,3,0,0.5781014332290915,0.8197829661558662,4.0,t3,1.5
random_gp,20,3,1,0.4930126742826943,0.3400356758100574,4.0,t3,1.0
random_gp,20,3,2,0.4039906467035085,0.2534105035440411,4.0,t3,1.5
random_gp,20,3,3,0.6549713189285344,0.5459335139251709,4.0,t3,1.0
random_gp,20,3,4,0.1588773176963615,0.9212466492364992,4.0,t3,1.5
random_gp,20,3,5,0.2663194549817179,0.7287415385020143,4.0,t3,1.0
random_gp,20,3,6,0.6602967229024541,0.1458670655797978,4.0,t3,2.0
random_gp,20,3,7,0.4827686194203898,0.8490725963149038,4.0,t3,1.5
random_gp,20,3,8,0.4678332879320207,0.3772013111161742,4.0,t3,2.0
random_gp,20,3,9,0.5481651055674599,0.338461319688949,4.0,t3,1.0
random_gp,20,3,10,0.462251766741908,0.3576386392915519,4.0,t3,2.0
random_gp,20,3,11,0.783709926423668,0.3304518974381777,4.0,t3,2.0
random_gp,20,3,12,0.4306114375861462,0.0403675983419946,4.0,t3,2.0
